hippie_mission_1|Dîner floral :\nConstruis trois Restaurants Fleuris.
hippie_mission_2|Vraie Nature :\nAies au moins une forêt protégée.
hippie_mission_3|En harmonie :\nConstruis vingt Maison Communautaires.
hippie_mission_4|Organisation :\nConstruis trente Fermes Écologiques
hippie_mission_5|Pas de gaspi :\nConstruis neuf Fermes de Transformations de Produits Agricoles
hippie_mission_6|Société paisible :\nRecherches Vie en Société dans le Centre de Recherche de la Vie
hippie_mission_7|Fais chanter la ville :\nConstruis le QG du Festival
hippie_mission|Mission Hippie
|
change_building_color|Changer la couleur du bâtiment
change_variant|Changer de variante
|
beans_grown|Fèves mûres à [0]%.
cacao_left|[0] cacao restant à récolter.
chocolate_production|[0] fèves de cacao utilisées pour faire [1] barre de chocolat.
|
ignore_unhappy_citizens|Ignorer les avertissement des citoyens mécontents
city_name|Nom de la ville :
unnamed_city|Ville sans nom
give_city_name|Donnes un nom à ta ville !
change_city_name|Changer le nom de ta ville
|
computer_chip_production|[0] unités de métaux raffiné utilisés pour faire [1] puces électroniques.
knowledge_gathered|[0] connaissances récupérées
knowledge_generated|[0] connaissances fabriquées.
knowledge_production_from_machine_parts|[0] pièces de machine utilisés pour faire [1] connaissances.
wood_produced|[0] bois produit.
producing_by_products_for_n_farms|Traitement de produits de [0] fermes.
producing_by_products_for_1_farm|Traitement de produits d'une ferme.
refinded_metals_made|[0] pierres utilisées pour faire [1] morceaux de métaux raffinés.
knowledge_gathered_per_day|[0] connaissances récupérées par jour.
knowledge_gathered_so_far|[0] connaissances récupérées jusqu'à présent.
wood_used_for_machine_parts|[0] bois utilisé pour faire [1] pièces de machine.
|
left_plot|Parcelle gauche :
top_right_plot|Parcelle en haut à droite :
bottom_right_plot|Parcelle en bas à droite :
|
current_task_looking|Tâche en cours : Recherche de ruines.
current_task_exploring|Tâche en cours : Exploration des ruines.
current_task_investigating|Tâche en cours : Analyse des résultats.
|
crops_grow_pct|Cultures cultivées à [0]%.
food_left_to_harvest|[0] nourriture restant à récolter.
old_crops_cleaned|Anciennes cultures nettoyées à [0]%.
resources_produced|[0] ressources produites.
|
current_festival|Festival en cours
planned_festival|Festival prévu
preparing|Préparation en cours...
assign_workers_to_prepare|Assignes des ouvriers pour préparer un nouveau festival !
assign_more_to_speed_up|Assignes plus d'ouvriers pour aller plus vite !
organize_a_festival|Organiser un festival
cant_organize|Tu ne peux pas organiser un festival de la musique tout de suite !
music_festival|Festival de la musique
music_festival_help|Une énorme, impressionante fête qui dure un jour. Booste la joie de tes citoyens pour une semaine. Cela peut même la faire aller au-dessus de 100.
|
teleported_from|Téléporté depuis ici [0] fois.
teleported_to|Téléporté jusqu'ici [0] fois.
|
mirror|Miroir
change_interior|Changer l'intérieur
|
graphene_sheets_production|[0] connaissances et [1] pierres utilisées pour faire [2] feuilles de graphène.
graphene_sheets_made|[0] pierres utilisées pour créer [1] feuilles de graphène.
|
hackers_done|On va continuer de pirater !
hackers_gather|Réunis les pirates :\nVérifie que les 6 emplois sont complets.
hacker_mission_0|Rassemble le savoir :\nConstruis vingt Laboratoires.
hacker_mission_1|Répartis le savoir :\nConstruis trois Bibliothèques.
hacker_mission_2|Loger les Intellos :\Construis cinq Maisons de Bricoleurs
hacker_mission_3|Piratage d'usine :\nRecherche l'amélioration Modification du Firmware à l'usine de métaux raffinés.
hacker_mission_4|Teste notre dernière invention :\nConstruis un Bar-Usine.
hacker_mission_5|Plus de bases :\nProduis au moins 20 puces électroniques en un jour.
hacker_mission_6|Fêtes mécanique :\nConstruis sept Boîtes de nuits en ferraille.
hacker_mission_7|Encore plus de fun !\nConstruis l'Escape Room du laboratoire.
hacker_mission_8|Les arrosoirs sont dépassés :\nRecherche l'arrosage automatique dans une plantation d'arbre.
hacker_mission_9|Change le jeu :\nConstruis deux salles de Jeux Holographiques.
hacker_mission_10|Construis notre Invention Ultime :\nConstruis le dérouteur.
hackers_mission|Mission des pirates
|
herb_reduction|Les plantes réduisent la consommation de tes citoyens par [0]/[1]%
herb_medical_happiness|Bonheur médical total par les jardins de plantes : [0]/20%
change_herb_plants|Changer de plante
|
elevator_entered|Tes citoyens sont entré dans cet ascenceur [0] fois.
elevator_left|Tes citoyens sont sortis de cet ascenceur [0] fois.
|
crops_grown|Cultures cultivées à [0]%.
food_left|[0] nourriture restante à récolter.
percent_cleaned|Anciennes cultures nettoyées à [0]%.
|
used_as_house|Utilisé comme habitation.
|
transported_from|Transport d'ici [0] fois.
transported_to|Transort jusqu'ici [0] fois.
used_as_stopover|Utilisé comme escale [0] times.
change_space_ship|Changer de vaisseai spatial
|
upgrade_basic_houses|Améliorer les Maisons Basiques
|
manage_birth_control|Contrôler les naissances
|
misdirected|Dérouté [0] fois.
|
change_exhibition|Changer d'exposition
change_light_show|Changer le jeu de lumière
colorful|Coloré
fast_red|Rapide & Rouge
slow_blue|Lent & Bleu
rainbow_light|Arc-en-ciel
romantic_pink|Romantique & Rose
change_door_color|Changer la couleur de la porte
|
change_machines|Changer de machines
|
forever_grateful|Nous te serons toujours reconnaissant.
jobs_filled_secretsociety|Donne-nous les abonnés nécessaires :\nVérifie que les 8 emplois sont complets.
secret_society_mission_0|Améliore notre maison :\nRecherche Vie de Secrétaire dans le Centre de Recherche de la Vie.
secret_society_mission_1|Augmente la production :\Produis 1000 bois en un jour.
secret_society_mission_2|Verdir la ville :\nConstruis cinquante Jardins Botanique.
secret_society_mission_3|Expose les statues :\nConstruis douze Jardins de Sculpture.
secret_society_mission_4|Améliore les transports :\nConstruis sept Téléporteurs.
secret_society_mission_5|Loge les Riches :\nConstruis cinq Villas.
secret_society_mission_6|Découvre la vérité :\nGagne au moins 1000 connaissances en un jour.
secret_society_mission_7|Termine notre projet :\nConstruit La Machine
secret_society_mission|Mission de la Société Secrète
|
change_sculptures|Changer les sculptures
dev_message|Un message du développeur
climate_crisis_message_1|Faisons en sorte que les éléphants ne soient pas juste des statues pixelisées sur des petits mondes en 2142. Le changement climatique est la pire menace contre la vie sauvage - et les humains.
see_what_you_can_do|Regarder Ce Que Tu Peux Faire
|
change_statue|Changer la statue
|
stone_mining_boost|Boost de minage de pierre actuel : [0]%
stone_mining_boost_base|Ceci est basé sur le nombre d'ouvriers et sur la production de connaissances d'hier.
fossils_found|Fossiles trouvés : [0]
|
stone_left|[0] pierres restantes sur cette météorite.
waiting_for_worker_teleport|En attente d'un ouvrirer pour appuyer sur le bouton de téléportation...
teleporting_meteroid|Téléportation d'une météorite...
something_went_wrong_stone|Quelque chose a mal tourné lors du chargement de l'image de la pierre.
|
teleporters_operating_cost|Coût d'opération des téléporteurs :\n[0] connaissances/jour
cant_enable_teleporters|Tu ne peux pas activer les téléporteurs tout de suite car tu n'as pas assez de connaissance pour les coûts d'opération !
disable_all_teleporters|Désactiver tous les téléporteurs
keep_teleporters_disabled|Laisser les téléporteurs désactivés
enable_all_teleporters|Activer tous les téléporteurs
|
today_production|Production du jour :
total_production|Production totale :
next_production_in_n|Prochaine production dans [0] heures.
next_production_in_1|Prochaine production dans 1 heure.
|
train_boarded_here|Monté dans le train ici [0] fois.
train_alighted_here|Sorti du train ici [0] fois.
change_top_half_furniture|Changer le meuble en haut
change_bottom_half_furniture|Changer le meuble en bas
change_trains|Change les trains
|
trees_grown|Arbres poussés à [0]%.
wood_left|[0]/[1] bois restant.
|
workers_of|Ouvriers de [0]
no_workers|Aucun ouvrier
workers|[0]/[1] ouvriers
|
tap_near_citizen_to_follow|[Tap] proche d'un citoyen pour le suivre
|
tap|appuie
click|clique
|
city|Ville
file_description|[0] - [1] citoyens
|
boost_activated|Boost activé !
boost_activated_description|Toutes les productions de ressources sont doublés pour un moment ! De plus, tu peux avoir les bonus suivants :
|
birth_control|Contrôle des naissances
greatly_discourage_children|Vraiment décourager d'avoir des enfants
pop_stabilize|La population va à peu près se stabiliser.
encourage_contraception|Encourager la contraception
slow_pop_growth|La population va augmenter lentement.
no_special_policy|Pas de règle
babies_born_normal|Les bébés naîtront à un taux normal.
encourage_parenthood|Encourager la parentalité
more_babies_born|Plus de bébés naîtront, tant que le bonheur est assez haut.
|
you_have_enough_wood|Tu as assez de bois. Construisons une mine de pierres !
build|Construire
back|Retour
management|Gestion
|
already_built|Déjà construit
unique|Unique
also_unlocks_new|Débloque aussi les nouveaux bâtiments.
building_a_building|Construction de [0]
placing_a_decoration|Plaçage de [0]
planting_a_forest|Plantage de [0]
|
build_anywhere|Construis n'importe où dans une tour.
build_mode_insert|Mode de construction : Insérer
build_mode_normal_explanation|Construis uniquement sur le sol et sur le toit des bâtiments, ou juste avant les bâtiments sur les toits. [Tap] sur un bâtiment pour plus d'informations et d'options.
build_mode_normal|Mode de construction : Normal
build_mode_replace_explanation|Remplace facilement les bâtiments existants.
build_mode_replace|Mode de construction : Remplacer
build_mode_multi_explanation|Glisse pour rapidement construire des bâtiments du même type.
build_mode_multi|Mode de construction : Multi
build_mode_destroy_explanation|Détruit rapidement des bâtiments.
build_mode_destroy|Mode de destruction
|
build_anywhere_pc|Avec ce mode de construction actif, tu peux construire partout dans une tour.
build_mode_insert_explanation_pc|Après avoir sélectionné un bâtiment à construire, cliques sur un bâtiment pour insérer un nouveau bâtiment ici.
build_mode_insert_explanation_pc_b|Clique sur un bâtiment pour insérer un nouveau bâtiment ici.
build_mode_multi_explanation_pc|Avec ce mode de construction actif, tu peux glisser pour construire rapidement plusieurs bâtiments du même type.
build_mode_replace_explanation_pc|Avec ce mode de construction actif, tu peux facilement remplacer les bâtiments existants.
build_mode_normal_explanation_pc|Avec ce mode de construction actif, tu peux seulement construire sur le sol et sur le toit des bâtiments. Clique sur un bâtiment pour plus d'informations et d'options.
exception|Exception :
click_rooftop_selected|Si tu as un type de bâtiment sélectionné, cliquer sur un bâtiment sur le toit construira un bâtiment ici.
click_rooftop|Cliquer sur un bâtiment sur le toit construira un bâtiment ici.
|
all_building_modes|Tous les modes de construction
follow_citizen|Suivre le citoyen
upgrades_and_policies|Améliorations et politiques
highlight_buildings|Surligner les bâtiments
ctrl_to_highlight|Conseil : Tu peux aussi maintenir Ctrl en survolant un bouton de construction de bâtiment pour surligner tous les bâtiments de ce type.
commute_explorer_gate|L'explorateur de trajet vous indique le temps de trajet et les itinéraires des citoyens. Obtenez cette fonctionnalité et bien plus encore avec la version Premium ! Sinon, regardez une courte publicité pour la débloquer pendant les 30 prochaines minutes.
commute_explorer|Explorateur de trajet
|
change_city_name|Changer le nom de la ville
give_city_name|Donner un nom à ta ville
city_name|Nom de la ville
|
main_goal|But principal
|
|
click_or_space|Clique (ou appuie sur Espace)
to_pause|Mettre en pause
to_unpause|Reprendre
game_paused|Jeu en pause
game_running|Jeu en cours
normal_speed|Vitesse normale
onepointfive_speed|Vitesse 1.5x
double_speed|Vitesse double
half_speed|Vitesse 0.5x
threequarter_speed|Vitesse 0.75x
change_game_speed_mobile|Appuies pour changer la vitesse de jeu.
change_game_speed_pc|Cliques (ou appuies sur S) pour changer la vitesse de jeu.\nCtrl+Clic pour sélectionner une vitesse avancée.
keep_paused_help|Appuies sur Shift pour laisser le jeu en pause.
game_menu|Menu principal
show_extra_info|Afficher les informations supplémentaires de la ville & les options.
hide_extra_info|Cacher les informations supplémentaires de la ville & les options.
alien_ruins_find|Ta ruine d'alien a trouvé quelque chose !
population|Population
total_amount_of_citizens|Le nombre total de citoyens dans ta ville
is_one_child|Il y a un enfant.
are_n_children|Il y a [0] enfants.
tap_for_age_distribution|[Tap] pour voir la répartition des âges
tap_for_age_distribution_or_pop_limit|[Tap] pour voir la répartition des âges ou changer la limite de population.
follow_hint|Conseil : pour suivre un citoyen, Ctrl+Clic sur lui.
food_shortage_unhappiness|Mécontentement lié à la pénurie de nourriture :
food_rationing_unhappiness|Mécontentement lié au rationnement de nourriture :
mandatory_overtime_unhappiness|Mécontentement lié aux heures supplémentaires obligatoires :
new_city_enthousiasm|Bonus d'enthousiasme de nouvelle ville :
happiness_explainer|Des citoyens heureux travaillent plus rapidement. Ils ont également plus d'enfants.
home_happiness|Bonheur domestique :
sense_of_purpose|Sentiment d'utilité (travail/école) :
entertainment_happiness|Bonheur du divertissement :
education_happiness|Bonheur de l'éducation :
medical_happiness|Bonheur médical :
citizens_work_at_speed|Avec le bonheur actuel, les citoyens travaillent [0]x plus vite que la vitesse normale.
happiness|Bonheur
total_happiness|Bonheur total :
work_speed_modifier|Modificateur de vitesse de travail :
housing|Logement
work|Travail
work_tooltip|Personnes avec un travail / Nombre d'ouvriers total.\nIl y a [0] emplois.\n[Tap] pour assigner des ouvriers.
|
food|Nourriture
wood|Bois
stone|Pierre
knowledge|Connaissance
machine_parts|Morceaux de machine
refined_metals|Métaux raffinés
computer_chips|Puces électronique
graphene|Graphène
|
operating_cost|Les coûts d'opération des bâtiments ont été de [0] [1] hier et [2] aujourd'hui.
factory_operating_cost|Tes usines ont utilisé [0] [1] hier et [2] aujourd'hui.
citizen_production_cost|Tes citoyens ont produit [0] [1] hier et [2] aujourd'hui.
not_enough_food|Tu n'as pas assez de nourriture ! Les [0] prochains stock de  nourriture seront mangés instantanément par les citoyens affamés.
|
wood_use|Utilisé pour construire.
stone_use|Utilisé pour construire et fabriquer des morceaux de machine. Peut aussi être purifié pour faire des métaux raffinés.
knowledge_use|Utilisé pour rechercher.
machine_parts_use|Utilisé pour construire des machines et des bâtiments avancés.
refined_metals_use|Utilisé pour construire des bâtiments avancés et des puces électroniques.
computer_chips_use|Utilisé pour créer des machines intelligentes.
graphene_use|Très fin, le matériau le plus solide jamais testé.
|
see_wood_here|Vois ton bois ici.
great_gather_stone|Bien ! Maitenant, allons récupérer 6 bois et 4 pierres.
you_have_enough_stone|Tu as assez de pierres pour le moment ! Il faut des ouvriers pour couper du bois.
reduce_stone_mining_priority|Diminue la priorité du minage de pierres.
increase_woodcutting_priority|Augmente la priorité du coupage d'arbre !
hint_hint|Conseil ! Si jamais tu ne sais plus quoi faire, appuie sur le ? ici.
hint_hint_pc|Conseil ! Si jamais tu ne sais plus quoi faire, survole le ? ici.
speedup_hint|Conseil ! Si jamais tu trouves que le jeu va trop lentement, tu peux le rendre plus rapide en appuyant sur le bouton ici.
|
climate_crisis_explainer_1|Arrêtons le réchauffement climatique !
climate_crisis_explainer_2|Comme tu le sais sûrement, notre climat change à cause des gaz à effet de serre généré par les humains. Il nous reste environ une décennie pour radicalement réduire nos émissions si nous voulons éviter les pires effets, qui pourraient être des inondations, sécheresses et de nombreux risques médicaux. Voici quelques actions que tu peux faire :
climate_crisis_explainer_3|Votes !
climate_crisis_explainer_4|Il est très important que les gouvernement créent des lois pour aider les entreprises et les particuliers à réduire leurs émissions de gaz à effet de serre. Par conséquent, merci de voter pour le parti raisonnable quand tu peux.
climate_crisis_explainer_5|Manges moins de viande
climate_crisis_explainer_6|Il y a des alternatives merveilleuses à la viande, très bonnes et qui causent beaucoup moins d'émissions dangereuses. De plus, les fèves ou des noix sont une bonne alternative comme source de protéines.
climate_crisis_explainer_7|Ne prends pas l'avion (traduction originale : ne vole pas)
climate_crisis_explainer_8|Voler, en prenant l'avion par exemple, provoque une énorme quantité d'émissions de CO2. Reste au sol quand tu peux. Si tu aimes voyager, le train est une bonne option, et ludique !
climate_crisis_explainer_9|Restes informé
climate_crisis_explainer_10|La connaissance est le savoir ! Lis les informations climatiques et des faits sur des sites comme ADEME.
thanks_signoff|Merci,
read_more_link|Voir plus (Lien Externe)
|
per_building|par bâtiment
for_one_building|pour un bâtiment
for_this_building|pour ce bâtiment
for_all_buildings|pour tous les bâtiments
for_n_buildings|pour [0] bâtiments
remove|Retirer
change_appearance_upgrade|Changer l'apparence de cette améliration.
upgrades|Améliorations
upgrade_only_this|Améliorer ce bâtiment uniquement.
upgrade_afford|Améliorer autant de bâtiments de ce type que tu peux. Il y en a [0].
upgrade_all_explain|Améliorer tous les bâtiments de ce type. Il y en a [0].
building_modes|Modes de construction
building_mode_only_this|Définir le mode de construction pour ce bâtiment uniquement.
building_mode_afford|Définir le mode de construction pour autant de bâtiments de ce type que tu peux acheter. Il y en a [0].
building_mode_all_explain|Définir le mode de construction tous les bâtiments de ce type. Il y en a [0].
city_upgrades|Améliorations de la ville
city_policies|Politiques de la ville
credits|Crédits
game_by|Un jeu de Florian van Strien.
music_by|Musique & SFX par Stijn Cappetijn.
credits_software|Logiciel
credits_software_1|Créé avec Haxe.
credits_software_2|Rendu avec pixi.js
early_feedback|Test en avant-première : Douwe
thanks_for_playing|Merci beaucoup d'avoir joué!
localized_by|Traduit par Gugu72#0016, Altitud49#8602 et <insert names here>
music_by_2|avec la musique de Stijn Cappetijn
|
current_tasks|Tâches actuelles
current_task|Tâche actuelle
|
following|En train de suivre [0]
this_citizen|ce citoyen
|
education_level_0|Aucun
education_level_1|Pauvre
education_level_2|Faible
education_level_3|Limité
education_level_4|Modéré
education_level_5|Bon
education_level_6|Assez bon
education_level_7|Très bon
education_level_8|Super
education_level_9|Supérieur
education_level_10|Excellent
education_level_11|Exceptionnel
education_level_12|Fantastique
education_level_13|Incroyable
education_level_14|Niveau international
education_level_15|Phénoménal
age_and_education|Âge : [0]\nÉducation : [1]
change_home_job|Changer le logement/travail
change_home_school|Changer le logement/école
citizen_passed_away|Malheuresement, [0] est décédé. :(
for_citizen|pour [0]
following_fish|En train de suivre un poisson
cant_find_fish|Tu ne peux plus trouver le poisson.
customize_free_play|Personnaliser le Jeu Libre
starting_resources|Ressources de départ
normal_resources|Ressources normales
extra_resources|Ressources supplémentaires
unlimited_resources|Ressources illimitées
starting_citizens|Citoyens de départ
buildings_research|Bâtiments et recherches
standard_unlocks|Déverouillages standards
most_unlocks|Plupart des déverouillages
|
last_saved|Dernière sauvegarde il y a [0] secondes.
temp_save|Attention : sauvegarde temporaire !
use_save_slot|Sur quel disque de sauvegarde veux-tu enregistrer cette ville ?
use_save_slot_2|Quel disque de sauvegarde veux-tu utiliser ?
save_command|Enregistrer...
load_command|Charger
which_city_load|Quelle ville veux-tu charger ?
export|Exporter
import_command|Importer
new_city|Nouvelle Ville
next_scenario|Scénario Suivant
restart_scenario|Redémarrer le Scénario
restart_scenario_question|Redémarrer le Scénario ?
sure_restart|Es-tu sûr de vouloir redémarrer le scénario depuis le début ?
restart|Redémarrer
undo_restart|Annuler le redémarrage
|
no_upgrades|Aucune amélioration disponible.
auto_upgrade|Auto-améliorer
upgrade_all_labs|Améliorer les laboratoires avec les améliorations pertinents pour les bâtiment adjacents.
|
housing_information|Informations sur le logement
|
start_scenario|Démarrer le scénario
free_play|Jeu Libre
unlock_all|Tout débloquer
welcome_back|Bienvenue !
import_city|Importer une Ville
got_export|As-tu un fichier de sauvegarde exporté ?
|
best_time|Meilleur temps : [0]j [1]h [2]m
|
to_research|rechercher
|
music_volume|Volume de la Musique
sound_effect_volume|Volume des Effets Sonores
hide_boost_button|Cache le Bouton de Boost
color_blind_mode|Mode daltonien pour\nL'Explorateur de chemins
enable_unlimited_resources|Activer les ressources illimitées
disable_unlimited_resources|Désactiver les ressources illimitées
play_unlimited|Veux-tu jouer avec des ressources illimitées pour ce fichier de jeu ?
stop_play_unlimited|Veux-tu jouer avec la contrainte de ressources normale ? Tu pourras toujours les réactiver plus tard.
yes|Oui
unlimited|Illimité
visit_store|Visiter le Magasin
pathfinding_thread_limit|Limite de Recherche de Chemin
pathfinding_thread_limit_explain|La recherche de chemin est utilisée pour faire bouger les citoyens. Si tous les chercheurs de chemin sont complets, les citoyens peuvent ne plus bouger et attendre qu'un soit disponible. Augmenter ceci améliorera la simulation dans les grandes villes. La valeur recommandée est le nombre de cœurs physiques de ton processeur moins un. De plus grandes valeurs peuvent réduire les FPS.\nSi tu ne sais pas ce que tout cela veut dire, je comprends tout à fait ! Laisse juste la valeur par défaut.
reset_pathfinding_limit|Cliques pour réinitialiser la limite de recherche de chemins par défaut.
have_or_want_code|Tu as ou tu veux un code secret ?
have_code|Tu as un code secret ?
input_code|Entres ton code secret
mailing_list_help_2|Je t'enverrai des faits et notes sympas sur The Final Earth 2, plus des infos sur mes prochains jeux et mises à jour !\n\nEn plus, en tant que remerciement, je t'enverrai un code secret pour débloquer différentes options cosmétiques directement !
|
pop_by_age|Population par âge
citizens_and_children|Il y a [0] citoyens, dont [1] enfants.
citizens_by_age_explain|Le nombre de citoyens par âge est affiché ci-dessous.
one_citizen_age|Un citoyen a [0] ans.
n_citizens_age|[0] citoyens on [1] ans.
one_citizen_age_oldest|Un citoyen a [0] ans. Le plus vieux est [1].
n_citizens_age_oldest|[0] citoyens on [1] ans. Le plus vieux est [2].
one_citizen_age_upper_range|Un citoyen a [0] ans ou plus.
n_citizens_age_upper_range|[0] citoyens ont [1] ans ou plus.
one_citizen_age_range|Un citoyen a entre [0] et [1] ans.
n_citizens_age_range|[0] citoyens ont entre [1] et [2] ans.
pop_limit|Limite de population :
reset_pop_limit|[Tap] pour réinitaliser la limite de population par défaut.
pop_limit_hint|La population ne peut plus grandir une fois que tu as atteint cette limite. Note qu'agrandir cette valeur peut réduire les FPS et/ou provoquer des latences.
|
upgrade_basic_houses_hint|Les Maisons Basiques ne peuvent pas être améilorées à une qualité de 100. À la place, tu peux toutes les améliorer rapidement vers un autre type ici.\n\nSélectionne un type vers lequel améliorer :
upgrade_to_x|Améliorer vers [0]
no_basic_houses|Il n'y a aucune Maison Basique.
confirm|Confirmer
no_undo|Note que ceci ne peut pas être annulé.
upgrade_basic_for|Améliorer [0] sur [1] Maisons Basiques vers :
upgraded_houses|C'est fait ! Amélioré [0] maisons.
choose_save_slot|Choisir un disque de sauvegarde
load_a_game|Charger une sauvegarde
empty|(vide)
overwrite|(écraser)
really_overwrite|Vraiment écraser le disque [0] ?
slot_n|Disque [0]
|
secret_code|Code Secret
secret_code_use|Tu peux utiliser des codes secrets pour débloquer de cool options cosmétiques.
secret_code_acquire|Abonne toi à ma liste d'email, et je t'enverrai directement un code en tant que remerciement. Je t'enverrai également les informations de mise à jour de ce jeu et de prochains jeux.
sample_code_1|En plus, tu peux utiliser le code suivant en tant que cadeau pour ta curiosité :
sample_code_2|Tu peux utiliser le code suivant en tant que cadeau pour ta curiosité :
secret_code_activated|Code secret activé !
secret_code_1|Tu peux maintenant changer le jeu de lumières des boîtes de nuit !
secret_code_2|Merci beaucoup de t'être abonné à ma liste d'email ! De nouvelles options pour les plantes et les fleurs ont été débloquées.
secret_code_3|Tu peux maintenant choisir entre différents vaisseaux spaciaux pour les Aires d'Aterrissage.
enter_a_secret_code|Entrer un code secret
enter_secret_code|Entrer le code secret
secret_code_incorrect|Malheuresement, ce code n'est pas correct !
citizen_name_stats|Tes [0] citoyens partagent [1] noms uniques. Le plus commun est [2], qui est utilisé [3] fois.
landing_pads_stats|Au total, tes aires d'a-air-issage ont été utilisées [0] fois, dont [1] comme escale.
landing_pads_air|Pour l'instant, il y a [0] vaisseaux spatiaux dans l'air, contenant [1] personnes.
hyper_elevators_stats|Tes super-ascenseurs ont été utilisés [0] fois.
train_station_stats|Tes gares ont été utilisées [0] fois.
teleporter_stats|Tes téléporteurs ont été utilisés [0] fois.
stats_info|Très bien, voici quelques statistiques sur ta ville !
building_stats|Il y a [0] bâtiments. La plus grande tour fait [1] bâtiments de haut.
|
one|Un
max|Max
all|Tous
|
assign_workers|Assigner des ouvriers
set_priority_jobs_mobi|Appuie pour configurer le nombre d'emplois prioritaires au nombre actuel d'ouvriers.
